,risk1_roi,risk2_roi,risk3_roi,risk4_roi,risk5_roi
2021-02-20,21.354426482734226,181.92193015030045,314.96391324374355,507.9978350190221,644.2001665479465
2021-02-21,21.399854705509057,184.37376503215876,319.1310005500385,520.0317702248211,654.250440976157
2021-02-22,21.44282227320727,186.71712195553346,323.23260180256864,533.9616751699413,666.6361481478062
2021-02-23,21.4869435902001,188.29457793444203,325.60374557726925,544.7102898342646,675.4041139912854
2021-02-24,21.531263889989958,187.97361008638666,324.03559654297715,546.7317944805266,674.9284328535512
2021-02-25,21.577414957223965,187.2503572697617,321.8688166658824,548.350622714388,676.9226524326168
2021-02-26,21.620647628814737,185.66124467840098,317.1501957977216,544.1833163774991,669.8905276834994
2021-02-27,21.663829679213748,182.88664318352505,310.3965573237554,533.2106572869534,656.6938214089399
2021-02-28,21.707200992795634,180.08617780641976,303.92941769497185,525.1499800596096,646.5910327420113
2021-03-01,21.75029823896182,176.4183149469199,295.76978326651954,512.31886382893,631.2971989615969
2021-03-02,21.792455687608154,175.0434309211032,292.56509001731627,508.28757709874776,626.653689848229
2021-03-03,21.832513502681536,174.96324442601838,292.05577579593756,509.6906007663439,629.2427268737508
2021-03-04,21.87191739209584,175.12655512797994,291.99342522626915,509.91527996238494,628.9550731270713
2021-03-05,21.911307487442883,175.71178188624748,293.2532210257647,512.0304529841724,631.3967589003737
2021-03-06,21.949663104900893,176.50785200037615,294.87202240626675,513.9034120569123,633.7387462721791
2021-03-07,21.98747787994293,177.3850894345465,297.13631561338264,515.6049714194689,635.9713383673145
2021-03-08,22.024600655165756,179.40106225079285,301.7444125369646,521.8602296718615,643.3044557200822
2021-03-09,22.0619358913672,180.41604766595276,304.65606952213557,524.1132271569302,648.3443417224705
2021-03-10,22.1012644751506,182.43052791232702,309.559000759782,532.5778101793825,657.9063638495107
2021-03-11,22.140813653916382,184.05843662582754,313.08294141293305,537.7744439965621,663.5414907213269
2021-03-12,22.181020016553504,186.59484735776323,318.2198365961874,545.9936788952253,672.8883015080754
2021-03-13,22.221404279793006,188.8494079174502,322.69473079320426,551.53402147211,679.2390265145659
2021-03-14,22.261442668625165,192.03842498279403,328.7113322071533,560.1167423451982,689.3798755637949
2021-03-15,22.301953629093646,194.07753150704718,332.39383733982635,564.4575694475324,694.8610343294531
2021-03-16,22.342416786745048,194.8455976604182,333.2654844986592,564.5410389539943,693.3882409137873
2021-03-17,22.38170123204941,195.2951803860392,333.59437409375323,563.7240847880984,691.7438302046169
2021-03-18,22.421138645697113,196.03708199402337,334.8005129745792,566.9975088825975,694.9529981097218
2021-03-19,22.45992407874158,196.06506560308435,334.5850013236838,566.7831267379781,694.51613071503
2021-03-20,22.498588936686872,196.36893244184063,335.2510257470775,570.0327893523125,697.8236424919239
2021-03-21,22.537566345655023,195.65113374443723,333.6090272775568,568.9748415964632,695.7832887626569
2021-03-22,22.576340961669857,195.20763608913296,332.54579933966005,569.2193308966278,695.1641066043146
2021-03-23,22.61597581307697,194.82006981702153,331.41504023347665,569.3201189441878,694.1486673661539
2021-03-24,22.658386981371365,194.2162639708029,329.80388578764365,566.8877414613019,690.3928766048033
2021-03-25,22.699766142153493,192.53339880495326,326.0197159472791,558.9055609980646,680.6311494926069
2021-03-26,22.740449988532262,190.89451918216537,322.58289953303614,552.8492640727084,672.8428533060116
2021-03-27,22.78095086353585,190.07615926689004,320.7458374782482,550.2477457760847,668.4953412884333
2021-03-28,22.821097999785806,189.41983921622818,319.21148269614116,548.3648919553802,665.1185518981614
2021-03-29,22.8610519897681,188.92237564498487,317.9203720946857,547.0588477186923,662.4566229252323
2021-03-30,22.899716983487878,189.8902389322643,320.0174177463515,551.2417952390181,666.0698671510778
2021-03-31,22.93429115196767,191.08353810490854,322.63532465454784,557.2616245044077,671.7547286731352
2021-04-01,22.968985669077057,192.98078677775925,327.17705177873734,566.7485668725683,681.3971580570941
2021-04-02,23.003841410569237,195.16147414247075,332.3729661809005,578.140152743371,694.3866864110898
2021-04-03,23.038857282837284,196.63244013584938,336.7696651238201,587.072576538086,704.4832641888811
2021-04-04,23.073827977274135,197.31351528485067,339.29585293724654,592.5238243230564,710.2467036526115
2021-04-05,23.108727268385763,198.36652603258307,342.77831995322384,600.5832011960803,718.8737304678592
2021-04-06,23.14374316695384,198.97122368127071,345.0305296913417,609.303613735145,726.752338152523
2021-04-07,23.178503828883805,199.1964503412321,346.6739283765839,618.7270023999718,735.8795966140472
2021-04-08,23.212574614294965,198.74002639623274,346.32360616253845,622.7540400894859,739.130118200135
2021-04-09,23.246077099835844,198.75043215938234,346.8456677963133,629.1660277991178,743.2718990637748
2021-04-10,23.278872243417368,198.53320421977412,346.20170235776055,633.8109660423305,745.972359338213
2021-04-11,23.311285637124982,199.36816605825715,348.0263372985815,644.6836914061238,754.2259340322777
2021-04-12,23.343319087413562,199.88630395486484,349.12472795916204,654.5734406611214,763.7760010446666
2021-04-13,23.375892679164906,200.25160107999704,349.86370072149117,664.5186949859018,772.5787748436193
2021-04-14,23.40874915198036,201.71699638745883,352.9253621039466,676.2307850487484,785.0546779192473
2021-04-15,23.44175172927099,203.68882103436425,357.9109416398576,692.8845709909075,808.3214842135276
2021-04-16,23.474887089897635,205.2928638265726,362.28301078225127,706.6455340031972,836.6779511530962
2021-04-17,23.50980972590864,206.4224559773981,365.5616241654128,716.4330634846452,881.7571214908969
2021-04-18,23.545585621225115,206.74110116574377,366.9183279512064,721.5266467479482,905.9683955503825
2021-04-19,23.58181103948459,206.10054283614505,366.3404847022658,720.5290221611747,922.9028403567387
2021-04-20,23.61778738870457,205.28042904297155,365.1825255605857,715.682364863347,938.9034997979588
2021-04-21,23.653427839848803,203.77913004778543,362.9618601470032,711.151721579746,947.8462926719676
2021-04-22,23.69001553229573,201.89239456719025,359.8261591310731,703.7593333800198,949.1358068825759
2021-04-23,23.726215322023208,199.36942310785292,355.5876670298013,693.1519368137692,942.1370797206991
2021-04-24,23.76114415746696,197.0291269792507,351.7509927566486,685.2368680640371,929.5608492874394
2021-04-25,23.7950484071754,194.61402868697866,347.499283479027,675.4102514951364,918.7179505938687
2021-04-26,23.82830862245862,193.00615406134273,345.3004047259609,670.4415680871194,910.538900791105
2021-04-27,23.86071511769825,192.98644352138876,346.78171496652766,674.4332315153246,908.6271448237723
2021-04-28,23.892787532395005,193.02401538302456,348.1510526531232,677.262545309569,908.2944561909551
2021-04-29,23.923589730317715,193.56450770933685,350.4811488604015,682.6895513161531,913.7211048799281
2021-04-30,23.95446762351942,194.30246834163825,352.91703899069194,690.6937475126198,922.6354902463718
2021-05-01,23.984646710559304,196.30771779458848,357.6071407320617,702.7656075447848,937.4211021886997
2021-05-02,24.01482960463815,198.81230046832474,364.2972004846045,719.5413385089892,959.6893823652745
2021-05-03,24.045070034126212,201.19022851208865,370.4172670145716,734.9688787153593,980.2978034191776
2021-05-04,24.075472482402034,202.72625327991744,376.15888184139266,748.9046277661396,1001.8966412126306
2021-05-05,24.10747446362646,202.89265981044252,378.5451191768131,753.8373960585197,1019.6629426993445
2021-05-06,24.13926404038537,204.14207276933598,383.2118832004329,765.3702948121381,1045.2656290379855
2021-05-07,24.171017476043005,205.41047168026694,387.718108052909,777.1491048354533,1067.4143479788054
2021-05-08,24.202846028738563,205.86661785406636,390.8084592031185,785.2954179846631,1088.119073586576
2021-05-09,24.234599915956977,206.81099524354556,395.4389370161944,795.7483104142078,1107.0530001755587
2021-05-10,24.266266195679577,207.89006690560353,400.23518168659905,808.4004520122143,1127.7601185171343
2021-05-11,24.298007385559373,207.98951786108887,402.0209199181345,812.9038182298343,1134.0137304455284
2021-05-12,24.328392226304743,209.43659371627393,407.16356082306675,826.9169966150142,1146.9405390837505
2021-05-13,24.358986997755977,208.00353022901766,405.9087381947333,824.771952658627,1137.7445279079993
2021-05-14,24.38963244912216,206.67552942991472,404.44121209787437,823.5514538246584,1133.3503018449858
2021-05-15,24.420490261752377,205.3093809868086,403.86072469401716,825.7673291223979,1131.7994948604119
2021-05-16,24.451651358964867,202.32453891094303,398.2181366357529,820.4369672180002,1120.279613500297
2021-05-17,24.48318956504103,199.31878485644444,392.33472129739516,813.7769586648495,1108.02879345283
2021-05-18,24.51595319955416,195.9169397605657,384.8128586777032,803.2976782280358,1094.5889589206283
2021-05-19,24.549996245343422,191.9404840101945,376.09362655779375,789.2461786957481,1077.2311289163426
2021-05-20,24.58476953396051,187.78745144323568,365.3476474819467,765.9528882061613,1047.7600288623414
2021-05-21,24.619641172203018,184.6439964059727,357.40993764078235,748.0859648617861,1023.7894905528183
2021-05-22,24.654329206149484,180.14349363024786,345.1713290810971,717.978678601768,982.5223252874514
2021-05-23,24.68855390722328,176.6436168492113,335.35279581517807,689.6494974158418,945.9323989260922
2021-05-24,24.722766264168513,172.27083998226362,323.61208576700994,655.240583385757,901.4496621985577
2021-05-25,24.75546152542978,170.30007923462762,318.30712854755564,637.3342680977763,878.0564202921282
2021-05-26,24.78641393437846,168.33137997363121,312.7775944715159,618.4431207180442,851.9258795932601
2021-05-27,24.816202766512987,169.32593783278645,315.6520499573139,625.2367025058586,861.8576327119877
2021-05-28,24.846857058188817,168.80107907669606,314.7017129641092,621.4946285030314,857.8107312697529
2021-05-29,24.877218779687908,168.3627897772045,314.06112519364837,620.3682400546234,857.0166600724697
2021-05-30,24.907559134772356,167.56028092394382,312.7665262501457,618.2982170964544,854.8997757658827
2021-05-31,24.937244789362722,168.05023011094556,314.4817273449947,625.1191952363105,863.4765704384495
2021-06-01,24.966814441099615,167.7485589293659,314.23914583662446,626.8773602022649,865.7795278300338
2021-06-02,24.99628269995233,167.27324822026532,313.27105102311594,627.5882841059275,868.3499104842087
2021-06-03,25.025693852552735,166.65758173978486,311.7294755971056,625.9385848761879,868.168576837071
2021-06-04,25.053684958839085,166.95122284499473,312.57281953896927,630.6296703392899,874.7774987971889
2021-06-05,25.08161035765835,167.58130217541498,314.44301110161973,636.879198277818,883.0536492169261
2021-06-06,25.10936249827452,168.11882898376854,316.40100843524834,644.3338069136644,892.853212291593
2021-06-07,25.13699278893054,168.4388487034737,317.95939008427627,649.6675865033707,900.4841238861086
2021-06-08,25.16458369858988,167.1815301994602,315.55858565375405,644.5570306302448,893.8543970782541
2021-06-09,25.192331163385575,166.1690509599154,313.61847241766776,640.170566543873,886.3370501084598
2021-06-10,25.220090984634055,166.10100215278544,313.1743607013446,637.302302698052,879.5399831379347
2021-06-11,25.247689730798157,165.1570642752987,310.4389386045027,628.2384525876706,865.6723280986555
2021-06-12,25.275028209122866,165.05764359270773,309.1142106564462,622.1916619459257,855.4193159479098
2021-06-13,25.30240232723409,164.9516055031126,308.08559888218457,617.566071823068,847.193332245399
2021-06-14,25.32974905911132,165.89740268955995,308.84727041856723,616.1805379560518,842.8449321582535
2021-06-15,25.35850489675522,168.2052345303722,312.406323269821,621.1106669699074,847.5494960116961
2021-06-16,25.387117259328562,170.38287898343094,315.86002667373504,625.5514389618387,852.0933166424606
2021-06-17,25.41568666100906,170.45685539954468,315.0381163035788,621.7464941419736,846.4321485159492
2021-06-18,25.444414906521686,170.80702634028853,315.17351623024047,621.200369907537,845.5427943048146
2021-06-19,25.47333069579568,170.32632250422245,313.9610477365987,618.85634159287,842.6674086552885
2021-06-20,25.502156185293202,170.17858905726615,312.96622279438486,615.8769643657809,838.7514493712124
2021-06-21,25.53092256980497,168.98608929978155,310.13381926116335,609.7145199845055,831.133338290268
2021-06-22,25.55820892655781,165.73271356685393,302.56638182199265,592.2410805339398,806.9234008102951
2021-06-23,25.58561828481136,162.72625306393138,295.3482251895093,574.3302580394752,782.6791586339623
2021-06-24,25.612979533251945,160.9464535329987,291.0912426036705,564.1964365174149,769.0137096944255
2021-06-25,25.640475125651264,159.49943655740532,287.335899301645,555.6043996002729,757.750984746569
2021-06-26,25.66798226215593,157.89097066154136,283.29094305786106,546.2425359167019,745.6182599063629
2021-06-27,25.695469955322267,156.42272547241453,279.5978957957809,537.3872817146478,734.1499351251642
