,compound,c_r_e_a_m_-finance,definer,dydx,nexo,celsius
2020-05-12,1.0345846473438214,8.26233721523322,2.449073776983293,1.7722440744964685,12.0,8.8
2020-05-13,1.029103947237742,8.471382903864606,2.185636082400179,1.8366376230442916,12.0,8.8
2020-05-14,1.0134355711567558,8.690997213177708,2.379896927697934,1.9838734206592574,12.0,8.8
2020-05-15,1.0003069282853199,8.602869227169432,2.504607601325644,1.9505144408812107,12.0,8.8
2020-05-16,0.9776851886661879,8.083554223498508,2.6394247815490717,1.9486245864596297,12.0,8.8
2020-05-17,0.9268177583566042,7.390928539658284,2.6993738762969817,1.958637773056852,12.0,8.8
2020-05-18,0.8468235351929303,6.928550007063952,2.735836460037152,1.9092355707860134,12.0,8.8
2020-05-19,0.85551997103003,6.751181423659125,2.7486319809766075,1.8154276923949648,12.0,8.8
2020-05-20,0.8678589966295102,6.687348425744744,2.7779647058418733,1.6637190813821288,12.0,8.8
2020-05-21,0.8848139587064564,6.559464043012062,2.8179816607605788,1.4376143599765858,12.0,8.8
2020-05-22,0.8857871192862213,6.628039124328192,3.2095056606633596,1.3671128608545253,12.0,8.8
2020-05-23,0.8678369371658414,6.654633241509986,3.426588042283444,1.3204872376955776,12.0,8.8
2020-05-24,0.8657530809626098,7.312287314018648,3.716183030425533,1.295790649546223,12.0,8.8
2020-05-25,0.8919960764709047,7.414141081061369,4.004079879541246,1.2863140372212,12.0,8.8
2020-05-26,0.9040842774746006,7.591548219174352,4.088611493422433,1.3245755276239854,12.0,8.8
2020-05-27,0.9040770447065859,7.809345934848473,4.418935349540583,1.413966716965104,12.0,8.8
2020-05-28,0.9152473582810171,7.995081633354496,4.254379545527995,1.4597953981942255,12.0,8.8
2020-05-29,0.9577172703122263,8.013102462267495,4.413088586494819,1.4649129807555197,12.0,8.8
2020-05-30,1.027205468018287,8.328436034075809,4.0717468566582316,1.507285119710793,12.0,8.8
2020-05-31,1.0852534477600726,8.763556745079033,3.7885717305614315,1.4874854116330132,12.0,8.8
2020-06-01,1.1144241149712972,9.345492211779847,3.8945564794059875,1.5036756044509016,12.0,8.8
2020-06-02,1.1360943633962577,9.726456071157868,3.927644788216991,1.5081496186816328,12.0,8.8
2020-06-03,1.2008795846729776,9.372039794060198,3.7997289363864803,1.5288524077802543,12.0,8.8
2020-06-04,1.1931426988964113,9.104910801497349,4.058860753515459,1.5537332810366384,12.0,8.8
2020-06-05,1.151086252460048,8.943489886392811,3.686340921000281,1.614771591203482,12.0,8.8
2020-06-06,1.0851676743722318,9.065338953858218,4.1867773938502415,1.6190766370445282,12.0,8.8
2020-06-07,1.0277452514575465,8.873111517448582,4.7142253187198335,1.6630618529784893,12.0,8.8
2020-06-08,0.968813920871391,8.12270965395228,5.0170028219147715,1.6526388850654268,12.0,8.8
2020-06-09,0.9662377823349866,8.07400581429219,5.078003879974476,1.6539075740910967,12.0,8.8
2020-06-10,0.9493905310786752,8.258348258363613,5.015467691837615,1.7305297844069027,12.0,8.8
2020-06-11,0.9887119292888951,8.32292262464671,4.825986114098375,1.9323764491263336,12.0,8.8
2020-06-12,1.0192981099300973,8.451131484372505,4.692060131073438,2.078903442584516,12.0,8.8
2020-06-13,1.0458215376057072,8.048224378989019,4.285792594487345,2.223200123549751,12.0,8.8
2020-06-14,1.0992341412516478,7.481720287132652,3.587075606966258,2.364834180704475,12.0,8.8
2020-06-15,1.1467365652387762,6.9698713975638125,2.966860890867903,2.8035239860627006,12.0,8.8
2020-06-16,1.0479852582423514,6.10754115884343,2.9362512450252294,3.156897582865432,12.0,8.8
2020-06-17,0.9024606349927817,5.819144063394966,2.9482756029769854,3.346872198586283,12.0,8.8
2020-06-18,0.7478230750775464,5.503227373113709,2.991115141402291,3.469967913312865,12.0,8.8
2020-06-19,1.9838116051093235,5.163241317405453,3.0659837919652437,3.6771582915484884,12.0,8.8
2020-06-20,3.235350262936127,4.959946348377234,3.3119947424385154,3.7129624289780807,12.0,8.8
2020-06-21,4.487119073094204,4.5898933311320915,3.7382531563393746,3.712978122149987,12.0,8.8
2020-06-22,6.436716519260061,4.691821944411445,4.03173983624971,3.474629275578095,12.0,8.8
2020-06-23,8.897427432773208,4.508285474692205,4.187789293910874,3.251707305026497,12.0,8.8
2020-06-24,11.41623651259059,4.857746861566343,4.257363567073095,3.1006942581473314,12.0,8.8
2020-06-25,13.880070203967765,5.230696725111047,4.102932134399118,2.9255921057496574,12.0,8.8
2020-06-26,15.076817071298722,5.7512184631095735,3.9054528040487217,2.738330963792347,12.0,8.8
2020-06-27,16.348624667812206,6.034826343176955,3.7290664394153223,2.6913813093104406,12.0,8.8
2020-06-28,16.349184405413357,6.405240035164887,3.4489026750661407,2.700163284989196,12.0,8.8
2020-06-29,15.75443006578439,6.769287268827408,3.1450595332674394,2.672506262129179,12.0,8.8
2020-06-30,14.777304241734189,7.147636966040861,2.949650307071586,2.6868018792549218,12.0,8.8
2020-07-01,13.778927691043561,6.92392455235502,2.7712235410749253,2.7024698093727877,12.0,8.8
2020-07-02,12.828216016939367,6.852820169312641,2.870908291513895,2.795743922219462,12.0,8.8
2020-07-03,10.983234586777161,6.621628263201823,2.9866773604857775,2.9260923443418965,12.0,8.8
2020-07-04,8.759113105767852,6.656567227229601,2.9766910488884015,3.177232608859939,12.0,8.8
2020-07-05,7.7097791662883015,9.786833323463242,3.012493463978228,3.353554331342263,12.0,8.8
2020-07-06,6.557762767802388,9.174215088425047,2.9542487627633496,3.4874237542608655,12.0,8.8
2020-07-07,5.406477518089241,8.775216934438406,2.8563330487935588,3.6549149424729004,12.0,8.8
2020-07-08,4.153323912645399,8.205678992826064,2.865797802296079,3.8678560547441516,12.0,8.8
2020-07-09,2.9160191235559094,8.026213821960113,2.7856834691619192,3.9596359886896795,12.0,8.8
2020-07-10,2.5518907392454,7.793116000473662,2.6671793024579356,3.986975318075842,12.0,8.8
2020-07-11,2.461747421600937,7.52902849887157,3.1006371539077024,3.9557045246147564,12.0,8.8
2020-07-12,2.361145335707067,4.448069090332893,3.137502380107598,3.9768925057006337,12.0,8.8
2020-07-13,2.392216793645254,5.427358110931871,3.119819492405282,4.061489711130858,12.0,8.8
2020-07-14,2.3340243498255355,6.260725779723563,3.191846825081772,4.137793597135277,12.0,8.8
2020-07-15,2.3501649980592,9.393200705158078,3.3158709746806396,4.088387732984073,12.0,8.8
2020-07-16,2.3523089051178374,10.808800451432047,4.161042979823131,4.078000995101753,12.0,8.8
2020-07-17,2.2833064712377413,11.682055598957987,4.273537623176325,4.071553937062544,12.0,8.8
2020-07-18,2.174528232157505,11.473495779919178,3.7252858678313934,4.055349309328006,12.0,8.8
2020-07-19,2.1414305818679424,11.128482881009587,3.6303588724894666,3.9511953886682742,12.0,8.8
2020-07-20,2.199604346582436,12.237929345052871,3.63403729075585,3.7396874291895155,12.0,8.8
2020-07-21,2.5381036573330236,12.494899999343131,3.6260329828820295,3.4746159996946573,12.0,8.8
2020-07-22,3.0211966988709285,10.186399653746946,3.7282380886473194,3.305590875009775,12.0,8.8
2020-07-23,3.6429176789788316,9.55188983190612,3.1133339092023986,3.3852046635674173,12.0,8.8
2020-07-24,4.216781203160685,9.55918302337301,3.1682893227460176,3.3900565321360494,12.0,8.8
2020-07-25,4.644220682277225,10.160160260020549,3.5228347036685976,3.589220484999391,12.0,8.8
2020-07-26,4.644085016453237,10.4441285830554,3.5740334482170826,3.312272779326995,12.0,8.8
2020-07-27,4.405771988943655,10.775391500838591,3.6389466775466643,3.1133266743351067,12.0,8.8
2020-07-28,3.941078043758375,12.113955980465493,3.6375300920573035,2.9644064609800123,12.0,8.8
2020-07-29,4.407508015428832,12.670427894311773,3.416406888104963,2.8334142481704663,12.0,8.8
2020-07-30,4.682386207235508,11.98729469380469,3.1663305299821434,2.681473177782267,12.0,8.8
2020-07-31,4.804370714290008,11.21842395330342,2.9387824750341656,2.582700318970333,12.0,8.8
2020-08-01,4.707915828831447,11.437924142413952,2.6061499982415475,2.246568348603369,12.0,8.8
2020-08-02,5.339377397648582,11.83934962986805,2.638784479828493,2.3678100297560873,12.0,8.8
2020-08-03,5.857619582767634,10.370999959617748,2.5860132473566373,2.446496568814639,12.0,8.8
2020-08-04,6.054385247802941,8.38209022762537,2.753686892779324,2.5741381598439403,12.0,8.8
2020-08-05,5.230945603367519,7.565401573593034,2.6926672154035836,2.865720238414223,12.0,8.8
2020-08-06,4.51197826163597,7.728448196552373,2.7162323112338096,2.8500909298498134,12.0,8.8
2020-08-07,4.153610236245323,8.233395235558145,2.708565096600073,3.031604334664157,12.0,8.8
2020-08-08,4.052080170235864,8.234896598696736,2.620635118930175,3.2900821124187596,12.0,8.8
2020-08-09,3.6988526243807853,8.347170022029193,2.4813031671919665,3.7040255371374333,12.0,8.8
2020-08-10,3.4783749982690373,8.262337215233217,2.449073776983293,4.18579315182202,12.0,8.8
2020-08-11,3.4786421159611494,8.471382903864603,2.185636082400179,4.632347728448219,12.0,8.8
2020-08-12,3.5098248516294412,8.690997213177704,2.379896927697934,4.908163749993519,12.0,8.8
2020-08-13,3.566021815003754,8.602869227169428,2.504607601325644,5.190628680854116,12.0,8.8
2020-08-14,3.580662586851866,8.083554223498504,2.6394247815490717,5.056328533803152,12.0,8.8
2020-08-15,3.568379625188091,7.3909285396582804,2.6993738762969817,5.386822908723825,12.0,8.8
2020-08-16,3.559133896832262,6.928550007063947,2.735836460037152,5.483088403347412,12.0,8.8
2020-08-17,3.5196531045249784,6.751181423659121,2.7486319809766075,5.890880318326178,12.0,8.8
2020-08-18,3.562685917946529,6.68734842574474,2.7779647058418733,5.806348296540549,12.0,8.8
2020-08-19,3.5426651168333287,6.559464043012057,2.8179816607605788,6.223305458643382,12.0,8.8
2020-08-20,3.455304636861071,6.628039124328189,3.2095056606633596,6.414787202005518,12.0,8.8
2020-08-21,3.2075966197219015,6.654633241509982,3.426588042283444,6.829347357581019,12.0,8.8
2020-08-22,3.1604164618198998,7.312287314018644,3.716183030425533,8.59318248652683,12.0,8.8
2020-08-23,3.056129267723122,7.4141410810613655,4.004079879541246,9.154455371266964,12.0,8.8
2020-08-24,2.981524281826574,7.591548219174348,4.088611493422433,8.790899655963758,12.0,8.8
2020-08-25,3.0830440605411953,6.87374312314841,4.418935349540583,8.819594740034704,12.0,8.8
2020-08-26,3.0407504333055178,6.317511776706874,4.254379545527995,8.056453189934235,12.0,8.8
2020-08-27,3.003337520532988,5.630928876699537,4.413088586494819,7.695442947968109,12.0,8.8
2020-08-31,3.0054700756918673,5.56451995527082,4.1488089403064405,7.094724746889818,12.0,8.8
2020-09-01,3.010297923477541,4.976728938381249,3.9950297570117206,4.68966610338623,12.0,8.8
2020-09-02,3.078559508863711,4.580095465319779,4.026039377564623,3.7145808975564223,12.0,8.8
2020-09-03,3.1826914692894346,4.448069090332894,4.298544743949875,3.3349643892676224,12.0,8.8
2020-09-04,3.0071972901573156,5.427358110931871,4.502304232302781,3.011174462443528,12.0,8.8
2020-09-05,2.998533025912192,6.260725779723563,5.036447413647367,2.9548184562370934,12.0,8.8
2020-09-06,2.9897509534905002,9.393200705158078,5.017002821914772,3.8339119764881344,12.0,8.8
2020-09-07,2.9872386883589916,10.808800451432047,5.078003879974477,4.622155894638398,12.0,8.8
2020-09-08,2.9759842692004996,11.682055598957987,5.015467691837616,5.644286198098892,12.0,8.8
2020-09-09,2.922219941945098,11.473495779919178,4.825986114098375,6.0637385341437025,12.0,8.8
2020-09-10,2.804382153653355,11.128482881009587,4.692060131073438,6.132088122916008,12.0,8.8
2020-09-11,2.860296232529632,12.237929345052871,4.285792594487345,6.189840558519352,12.0,8.8
2020-09-12,2.933065439548226,12.494899999343131,3.587075606966258,6.287448012574928,12.0,8.8
2020-09-13,2.9539465626843557,10.186399653746946,2.966860890867903,5.271852396836465,12.0,8.8
2020-09-14,2.9617207062914424,9.55188983190612,2.9362512450252294,4.693506983278742,12.0,8.8
2020-09-15,3.4090213141879304,9.55918302337301,2.9482756029769854,3.8290219918885517,12.0,8.8
2020-09-16,3.8674010639895213,10.160160260020549,2.991115141402291,3.5773307376764905,12.0,8.8
2020-09-17,3.9227570930867914,10.4441285830554,3.0659837919652437,3.6152525111424425,12.0,8.8
2020-09-18,3.92549036361261,10.775391500838591,3.3119947424385154,3.6608795498982194,12.0,8.8
2020-09-19,3.852729903439965,12.113955980465493,3.7382531563393746,3.79763917508341,12.0,8.8
2020-09-20,3.8342533185487646,12.670427894311773,4.03173983624971,3.8892135702520867,12.0,8.8
2020-09-21,3.799172497038451,11.98729469380469,4.187789293910874,3.800764056189404,12.0,8.8
2020-09-22,3.3187200739234717,11.21842395330342,4.257363567073095,3.8449506014947192,12.0,8.8
2020-09-23,2.8096959346799584,11.437924142413952,4.102932134399118,3.790983750070018,12.0,8.8
2020-09-24,2.7295321177660186,11.83934962986805,3.9054528040487217,3.857641652062797,12.0,8.8
2020-09-25,2.6482899918080562,10.370999959617748,3.7290664394153223,4.004389382172216,12.0,8.8
2020-09-26,2.6081363978023093,8.38209022762537,3.4489026750661407,4.100888998234553,12.0,8.8
2020-09-27,2.5720861213202943,7.565401573593034,3.1450595332674394,4.272067778908016,12.0,8.8
2020-09-28,2.555467617246422,7.728448196552373,2.949650307071586,4.443268662654503,12.0,8.8
2020-09-29,2.553250286841842,8.233395235558145,2.7712235410749253,4.39308776482766,12.0,8.8
2020-09-30,2.5528677042169745,8.234896598696736,2.870908291513895,4.384426142216343,12.0,8.8
2020-10-01,2.556056851994277,8.347170022029193,2.9866773604857775,4.366089928967481,12.0,8.8
2020-10-02,2.567012196068499,8.262337215233217,2.9766910488884015,4.2179422566770315,12.0,8.8
2020-10-03,2.582192142289545,8.471382903864603,3.012493463978228,3.9016941839823605,12.0,8.8
2020-10-04,2.5938003931909597,8.690997213177704,2.9542487627633496,3.529423626343988,12.0,8.8
2020-10-05,2.6008677044260144,8.602869227169428,2.8563330487935588,3.2011450024925616,12.0,8.8
2020-10-06,2.6087610055438577,8.083554223498504,2.865797802296079,2.8360893720144067,12.0,8.8
2020-10-07,2.612513491250092,7.3909285396582804,2.7856834691619192,2.570750374109701,12.0,8.8
2020-10-08,2.6194880530624913,6.928550007063947,2.6671793024579356,2.3027238606026157,12.0,8.8
2020-10-09,2.6160358723350825,6.751181423659121,3.1006371539077024,2.056934854196007,12.0,8.8
2020-10-10,2.609946395472513,6.68734842574474,3.137502380107598,1.8891432946070095,12.0,8.8
2020-10-11,2.609475256591378,6.559464043012057,3.119819492405282,1.8518243756502177,12.0,8.8
2020-10-12,2.6104704562288825,6.628039124328189,3.191846825081772,1.8280196845012646,12.0,8.8
2020-10-13,2.6107826542609245,6.654633241509982,3.3158709746806396,1.9272675996266653,12.0,8.8
2020-10-14,2.603976352638195,7.312287314018644,4.161042979823131,1.9622693249270005,12.0,8.8
2020-10-15,2.597030113874909,7.4141410810613655,4.273537623176325,2.0757059947214858,12.0,8.8
2020-10-16,2.5982180178109116,7.591548219174348,3.7252858678313934,2.266877370094363,12.0,8.8
2020-10-17,2.60633160528354,7.809345934848468,3.6303588724894666,2.515256438141164,12.0,8.8
2020-10-18,2.604246232112702,7.995081633354492,3.63403729075585,2.6620109967779504,12.0,8.8
2020-10-19,2.598855282642912,8.013102462267492,3.6260329828820295,2.9012051149693128,12.0,8.8
2020-10-20,2.595224838155147,8.328436034075805,3.7282380886473194,3.1727885923749697,12.0,8.8
2020-10-21,2.626575225590707,8.763556745079029,3.1133339092023986,3.3321213195830106,12.0,8.8
2020-10-22,2.641889228701532,9.345492211779844,3.1682893227460176,3.4197237872582606,12.0,8.8
2020-10-23,2.6531688206258566,9.726456071157864,3.5228347036685976,3.776626510589295,12.0,8.8
2020-10-24,2.6692156505984377,9.372039794060194,3.5740334482170826,4.079295600680463,12.0,8.8
2020-10-25,2.680154718620392,9.104910801497343,3.6389466775466643,4.255826269004898,12.0,8.8
2020-10-26,2.6995016403150704,8.943489886392808,3.6375300920573035,4.2521278954544135,12.0,8.8
2020-10-27,2.730814422091846,9.065338953858214,3.416406888104963,4.0285606439343935,12.0,8.8
2020-10-28,2.7440591092598345,8.873111517448578,3.1663305299821434,3.9574054496998508,12.0,8.8
2020-10-29,2.7770868915118756,8.122709653952274,2.9387824750341656,3.8481954842254313,12.0,8.8
2020-10-30,2.821284476161325,8.074005814292187,2.6061499982415475,3.430335679893649,12.0,8.8
2020-10-31,2.851773792137771,8.258348258363608,2.638784479828493,3.00314367603418,12.0,8.8
2020-11-01,2.8980213300093416,8.322922624646706,2.5860132473566373,2.94544690673262,12.0,8.8
2020-11-02,2.957785551594345,8.4511314843725,2.753686892779324,3.0333186648773323,12.0,8.8
2020-11-03,2.972551311221863,8.048224378989016,2.7104577810214283,3.3705751601910916,12.0,8.8
2020-11-04,2.972565748111292,7.481720287132648,2.690145630972093,3.8022928203750808,12.0,8.8
2020-11-05,2.971967323699033,6.969871397563808,2.711897811494801,4.192376989498547,12.0,8.8
2020-11-06,2.9575505671239872,6.107541158843426,2.661270296588981,4.613195155212933,12.0,8.8
2020-11-07,2.9454494442567944,5.819144063394963,2.642713028419086,5.518397774653218,12.0,8.8
2020-11-08,3.0122225046441216,5.503227373113704,3.2511020601499827,6.401482636904687,12.0,8.8
2020-11-09,2.9992793562545574,5.16324131740545,3.1375023801075974,6.847134819015937,12.0,8.8
2020-11-10,2.9823508109960364,4.95994634837723,3.1198194924052816,6.915474422231396,12.0,8.8
2020-11-11,2.9706024368612445,4.589893331132088,3.191846825081772,6.953525667535336,12.0,8.8
2020-11-12,2.954936966080683,4.6918219444114415,3.3158709746806396,7.2546114236490284,12.0,8.8
2020-11-13,2.9828703992954844,4.508285474692202,4.161042979823131,7.086907471960063,12.0,8.8
2020-11-14,2.985055424648441,4.85774686156634,4.273537623176325,6.587573888728023,12.0,8.8
2020-11-15,2.901836275240697,5.230696725111043,3.7252858678313934,6.049228582678121,12.0,8.8
2020-11-16,2.877284018246041,5.751218463109569,3.6303588724894666,5.674033630466213,12.0,8.8
2020-11-17,2.8863492728996794,6.0348263431769515,3.63403729075585,5.643521191176291,12.0,8.8
2020-11-18,2.9025303287200654,6.405240035164883,3.6260329828820295,5.669574611164698,12.0,8.8
2020-11-19,2.9368571113473436,6.769287268827404,3.7282380886473194,5.327440585530523,12.0,8.8
2020-11-20,3.0021207768325984,7.1476369660408565,3.1133339092023986,5.518645655530241,12.0,8.8
2020-11-21,3.08801273320921,6.923924552355016,3.1682893227460176,5.595430784653806,12.0,8.8
2020-11-22,3.234161168886551,6.852820169312636,3.5228347036685976,6.045141254606814,12.0,8.8
2020-11-23,3.3441726911612117,6.62162826320182,3.5740334482170826,6.241039090744455,12.0,8.8
2020-11-24,3.4693754965934924,6.656567227229597,3.6389466775466643,8.97330707178485,12.0,8.8
2020-11-25,3.618785302309515,9.786833323463238,3.6375300920573035,9.209547611980428,12.0,8.8
2020-11-26,3.704832386241986,10.06048096637109,3.416406888104963,9.404956130633693,12.0,8.8
2020-11-27,3.5909184587478102,10.253529815960775,3.1663305299821434,9.192527077416273,12.0,8.8
2020-11-28,3.4878508761846425,10.479335169989517,2.9387824750341656,8.791655865148886,12.0,8.8
2020-11-29,3.3358566607567117,10.696616484312122,2.6061499982415475,7.838974439050085,12.0,8.8
2020-11-30,3.228044498180016,10.726396806080105,2.638784479828493,7.399087444450489,12.0,8.8
2020-12-01,3.1396533488252163,10.969268366287666,2.5860132473566373,4.747053350332548,12.0,8.8
2020-12-02,3.0283467310655454,8.036515630396162,2.753686892779324,4.276194881377495,12.0,8.8
2020-12-03,3.042140239290546,7.871990811796047,2.6926672154035836,4.036562773191737,12.0,8.8
2020-12-04,3.128955517543964,7.775803893081096,2.7162323112338096,4.207683285684658,12.0,8.8
2020-12-05,3.167688839479278,7.607043134695382,2.708565096600073,4.3798855876149805,12.0,8.8
2020-12-06,3.2240168307446075,7.588635926347067,2.620635118930175,4.598396405247016,12.0,8.8
2020-12-07,3.235547827730432,7.662896141346532,2.4813031671919665,4.778446307182667,12.0,8.8
2020-12-08,3.2216868759114528,7.780142503764025,2.449073776983293,4.540018037044404,12.0,8.8
2020-12-09,3.185638694495973,7.61468656817001,2.185636082400179,4.870208662720573,12.0,8.8
2020-12-10,3.0590956200103783,7.669367384978429,2.379896927697934,4.952671103308002,12.0,8.8
2020-12-11,2.9886344715628503,7.919968414655247,2.504607601325644,5.085380671002741,12.0,8.8
2020-12-12,2.9605202966787822,7.998499713102169,2.6394247815490717,5.380836768188308,12.0,8.8
2020-12-13,2.8732984930168755,7.8933926142191595,2.6993738762969817,5.337757038394152,12.0,8.8
2020-12-14,2.8367778371800165,7.964666167701351,2.735836460037152,5.142389305417523,12.0,8.8
2020-12-15,2.803433819779265,7.722885734402324,2.7486319809766075,5.035811450813563,12.0,8.8
2020-12-16,2.805756464466801,7.559400675985223,2.7779647058418733,4.5812056002308,12.0,8.8
2020-12-17,2.8322795140322374,7.217011302059838,2.8179816607605788,4.4780590413669445,12.0,8.8
2020-12-18,2.9827038538954658,7.16975168219123,3.2095056606633596,4.316437412371376,12.0,8.8
2020-12-19,3.156493369125748,7.235795604656543,3.426588042283444,4.20503335696329,12.0,8.8
2020-12-20,3.3318948448161683,7.383314555631627,3.716183030425533,4.5769899565733665,12.0,8.8
2020-12-21,3.6076597236784975,7.392033938897037,4.004079879541246,5.192434279309215,12.0,8.8
2020-12-22,3.80686322824033,7.360477059055332,4.088611493422433,5.630152929487246,12.0,8.8
2020-12-23,4.019686555083803,7.8548221127885895,4.418935349540583,6.4858423897879485,12.0,8.8
2020-12-24,4.222754780311946,8.257296872849063,4.254379545527995,6.684585161338271,12.0,8.8
2020-12-25,4.420283478592585,8.32499396850009,4.413088586494819,7.467485865413138,12.0,8.8
2020-12-26,4.472027339734291,8.472472455407914,4.0717468566582316,7.627761344263847,12.0,8.8
2020-12-27,4.584444422737534,8.373011358377825,3.7885717305614315,7.588740413425827,12.0,8.8
2020-12-28,4.774689916994231,8.595968176899389,3.8945564794059875,7.394794116806663,12.0,8.8
2020-12-29,5.034103611866416,8.633330293322407,3.927644788216991,7.263990000320568,12.0,8.8
2020-12-30,5.150486182405734,8.248542834754126,3.7997289363864803,6.555241650204437,12.0,8.8
2020-12-31,5.739736139155868,8.506483020398573,4.058860753515459,6.602257334004867,12.0,8.8
2021-01-01,6.122064479199218,8.329498063313547,3.686340921000281,6.31373003619471,12.0,8.8
2021-01-02,6.685505379394077,8.302918435158599,4.1867773938502415,5.743753776763162,12.0,8.8
2021-01-03,7.413813749869422,9.489713421777354,4.7142253187198335,5.802034785588178,12.0,8.8
2021-01-04,7.940041899758762,9.995804969943467,5.0170028219147715,5.830722218620794,12.0,8.8
2021-01-05,7.778863179259882,9.98894222019132,5.078003879974476,6.179350449494143,12.0,8.8
2021-01-06,7.8547415290113065,10.108338316128737,5.015467691837615,7.314333553593464,12.0,8.8
2021-01-07,7.524386676447919,9.76568591407344,4.825986114098375,7.799662799259866,12.0,8.8
2021-01-08,7.361912462034509,9.830447382797866,4.692060131073438,8.034233289254944,12.0,8.8
2021-01-09,6.916072906026736,9.635933228280267,4.285792594487345,9.078082211541041,12.0,8.8
2021-01-10,6.165543373191226,8.577718144321151,3.587075606966258,11.93213817585259,12.0,8.8
2021-01-11,5.651995130308962,7.865584123431797,2.966860890867903,12.713207628495878,12.0,8.8
2021-01-12,5.948176674471279,8.289031372560885,2.9362512450252294,14.626134652862884,12.0,8.8
2021-01-13,6.018329521018107,8.468686446045485,2.9482756029769854,14.532985086222153,12.0,8.8
2021-01-14,6.101492637601789,8.919557650484355,2.991115141402291,14.030355190889063,12.0,8.8
2021-01-15,6.3122753460251015,12.059138556500015,3.0659837919652437,13.749992998616714,12.0,8.8
2021-01-16,7.0405085675707335,13.75327899863149,3.3119947424385154,13.55298670839674,12.0,8.8
2021-01-17,7.5895046199448055,13.92621856862905,3.7382531563393746,11.383302523793912,12.0,8.8
2021-01-18,7.79479925963303,14.03043985945744,4.03173983624971,11.207433190485025,12.0,8.8
2021-01-19,7.8563279684458065,13.958178834672866,4.187789293910874,9.88266323727795,12.0,8.8
2021-01-20,8.1819851836301,14.056491966513684,4.257363567073095,9.492293035887986,12.0,8.8
2021-01-21,8.207429692949763,13.83111940386993,4.102932134399118,10.512260039815763,12.0,8.8
2021-01-22,7.899195514071031,10.591972345059308,3.9054528040487217,12.18509582424433,12.0,8.8
2021-01-23,7.290434165635652,8.667078138179944,3.7290664394153223,11.875076128947923,12.0,8.8
2021-01-24,6.804261654737071,7.994394041517923,3.4489026750661407,11.355744741011504,12.0,8.8
2021-01-25,6.485501688693814,7.4494830632528695,3.1450595332674394,11.10986027860773,12.0,8.8
2021-01-26,6.1792919748434425,6.785201792466977,2.949650307071586,10.55877565916154,12.0,8.8
2021-01-27,5.59597833107149,6.374681557380408,2.7712235410749253,11.49157155763161,12.0,8.8
2021-01-28,5.247678165767467,6.014239596390773,2.870908291513895,10.634395045738898,12.0,8.8
2021-01-29,5.1242058546067755,6.387893609156923,2.9866773604857775,9.231795602295364,12.0,8.8
2021-01-30,5.292188207943036,7.499999966199305,2.9766910488884015,10.414461487267703,12.0,8.8
2021-01-31,5.587949420500678,8.637460323505149,3.012493463978228,11.241315395818303,12.0,8.8
2021-02-01,5.7454370811855755,11.100231915851044,3.0287248429427778,13.719120333975964,12.0,8.8
2021-02-02,5.956045220129426,12.916017930969094,3.0909956609172835,14.544274483018254,12.0,8.8
2021-02-03,6.390225249898994,13.43723489628697,3.09538494624351,14.618729740843973,12.0,8.8
2021-02-04,6.9363183757540865,14.053595998950119,3.088356630488417,16.49151318572274,12.0,8.8
2021-02-05,7.534198321533878,15.507175444098992,3.0668744904777663,17.836913581184355,12.0,8.8
2021-02-06,7.825724489709901,16.527432343569867,3.019139792037762,19.627331466646307,12.0,8.8
2021-02-07,8.121023781716833,16.845523833627848,3.091586436722157,21.666022292219676,12.0,8.8
2021-02-08,8.55262230594641,15.358372521795527,3.1449897053341114,20.700432796637873,12.0,8.8
2021-02-09,8.987281321495905,16.792965971145364,3.2211964577849233,19.998896708556977,12.0,8.8
2021-02-10,9.44182098118056,17.742442176655626,3.4037656869168385,18.73119863246377,12.0,8.8
2021-02-11,9.72433403886309,22.25229131905592,3.537910783718381,18.468234458672555,12.0,8.8
2021-02-12,9.778529619232852,22.474837427097555,3.5120939919634573,18.68864937651878,12.0,8.8
2021-02-13,9.916931627554783,22.941898137512247,3.569882544195586,17.56113595994068,12.0,8.8
2021-02-14,10.022287119306784,26.46623446450564,3.602237933718757,15.484499701406872,12.0,8.8
2021-02-15,10.095144916480772,26.427960223482835,3.6288720565108106,13.898525618164516,12.0,8.8
2021-02-16,10.013187664898293,26.44121907911501,3.507263069015895,14.739569470676923,12.0,8.8
2021-02-17,9.59064194454827,25.267053954002932,3.333283592936826,15.271256070244087,12.0,8.8
2021-02-18,9.493747644969682,24.982186806890695,3.2303090605343576,15.208760890393027,12.0,8.8
2021-02-19,9.294941028192113,25.00618477225702,3.163276694760462,13.975914237704398,12.0,8.8
2021-02-20,9.040406746302383,23.072135201334657,3.0718299258349604,16.212741342743833,12.0,8.8
2021-02-21,8.759356484754976,19.506223809907148,2.9581941077049416,17.822187798690347,12.0,8.8
2021-02-22,8.456504277529133,19.85678686709041,2.8858543807913293,20.855037299145483,12.0,8.8
2021-02-23,8.181308072566802,19.22938390650362,2.789116819754841,23.449187787315235,12.0,8.8
2021-02-24,7.829501193034402,20.96201185248211,2.706147276017922,24.83813520734186,12.0,8.8
2021-02-25,7.280867692947914,17.782195539706468,2.659699321641677,23.821077301772345,12.0,8.8
2021-02-26,6.967905323671425,16.933474366045346,2.6319309929141705,26.28614008397969,12.0,8.8
2021-02-27,6.433023020002045,17.533651391713608,2.5321551510344658,25.011966598194014,12.0,8.8
